name,description,address,regularPrice,discountPrice,bathrooms,bedrooms,furnished,parking,type,offer,userRef
Œ„´‰ˇÁ¨ˆØ∏”’,1E2,7 David Plaza,81716,69824,12,8,true,false,false,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
1,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,56 East Center,22981,31158,7,12,false,true,true,true,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
00˙Ɩ$-,1,396 Butterfield Circle,47310,12530,8,2,true,false,false,true,<img src=x onerror=alert('hi') />
₀₁₂,١٢٣,444 Raven Center,15348,17983,7,15,true,true,true,true,''
1;DROP TABLE users,"""'""'""''''""",5 Esker Road,9654,11878,8,9,true,true,true,false,😍
"""''''""'""",0.00,552 Logan Pass,96750,63166,15,18,true,true,true,false,test⁠test‫
"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",田中さんにあげて下さい,05 Pierstorff Terrace,94243,78498,4,17,false,true,false,false,울란바토르
../../../../../../../../../../../etc/passwd%00,​,304 Lindbergh Road,37830,49711,16,11,true,false,false,false,1E+02
🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,149 Hayes Lane,41924,23869,4,11,true,false,true,true,-1E+02
<script>alert('hi')</script>,社會科學院語學研究所,8606 Meadow Vale Street,22610,61144,1,13,false,true,true,true,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
åß∂ƒ©˙∆˚¬…æ,Ω≈ç√∫˜µ≤≥÷,2 Alpine Way,69689,78696,19,5,true,false,true,false,-1E+02
1'; DROP TABLE users--,<script>alert('hi')</script>,6 Loomis Junction,51512,50331,7,12,true,false,false,false,​
ÅÍÎÏ˝ÓÔÒÚÆ☃,1.00,49273 Harper Center,48829,69853,3,12,true,false,false,false,1E2
",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",nil,158 Prentice Drive,16641,72822,19,17,true,true,false,false,₀₁₂
../../../../../../../../../../../etc/passwd%00,',258 Lien Court,92567,48004,10,11,true,false,false,false,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
"""''''""'""",᠎,9 Daystar Road,10920,97813,18,12,true,true,true,false,‫test‫
ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,‪‪test‪,445 Sundown Place,28536,9398,16,10,false,false,true,true,'
NULL,"""''''""'""",34715 Hansons Circle,74899,14150,13,0,false,false,true,true,Ω≈ç√∫˜µ≤≥÷
🐵 🙈 🙉 🙊,ÅÍÎÏ˝ÓÔÒÚÆ☃,6236 Pine View Hill,47845,62528,11,17,true,true,false,false,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,test,0519 Shelley Way,42189,79999,10,3,true,true,true,false,₀₁₂
-1E+02,1.00,73584 Vernon Parkway,43676,13052,8,10,true,false,false,true,␡
!@#$%^&*(),<svg><script>0<1>alert('XSS')</script>,60 Amoth Junction,90138,63957,19,6,true,true,true,false,"'""'"
ÅÍÎÏ˝ÓÔÒÚÆ☃,(｡◕ ∀ ◕｡),83 Grim Drive,60324,34586,5,12,false,true,false,false,null
1;DROP TABLE users,,187 Bowman Court,72505,64933,2,0,true,true,true,false,¡™£¢∞§¶•ªº–≠
사회과학원 어학연구소,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,36971 Loeprich Street,96277,62045,8,6,true,false,false,true,部落格
!@#$%^&*(),"""'""'""''''""",4 Esker Alley,75759,57008,17,5,true,true,false,true,null
　,⁦test⁧,73 Hagan Drive,40803,31619,12,8,true,false,false,true,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,94121 Arrowood Road,73451,55960,14,8,false,false,false,false,¸˛Ç◊ı˜Â¯˘¿
(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,​,6084 Lillian Drive,42338,34475,15,16,true,true,false,true,test⁠test‫
Ω≈ç√∫˜µ≤≥÷,1/0,7 Armistice Court,47900,46326,6,20,false,false,true,false,-1E02
"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.", ,9 Fisk Way,20094,21329,20,11,false,true,false,true,"<>?:""{}|_+"
',1;DROP TABLE users,1372 Vernon Place,90524,20448,10,18,false,true,false,true,œ∑´®†¥¨ˆøπ“‘
œ∑´®†¥¨ˆøπ“‘,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,34 Sutherland Avenue,89583,68563,16,1,false,false,true,false,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
"""","בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",89 Maryland Hill,85034,48869,12,10,true,true,true,true,<script>alert('hi')</script>
ÅÍÎÏ˝ÓÔÒÚÆ☃,␡,57289 Lakewood Plaza,34597,90877,12,16,false,true,true,false,
᠎,部落格,25686 Scott Pass,3177,78712,6,3,false,true,false,true,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰
1E02,הָיְתָהtestالصفحات التّحول,6125 Eagan Place,60002,20428,20,14,true,false,false,true,・(￣∀￣)・:*:
-1E+02,NIL,2449 Summit Junction,11798,33344,2,18,false,false,true,false,⁰⁴⁵₀₁₂
() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },'',4710 Bay Street,41229,74773,20,14,false,true,false,true,() { 0; }; touch /tmp/blns.shellshock1.fail;
₀₁₂,⁰⁴⁵₀₁₂,5760 Del Mar Junction,5808,89730,18,15,true,true,false,true,⁰⁴⁵
 ,1,06628 Butterfield Road,86676,32600,0,10,true,true,false,true,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
‫test‫,"""''''""'""",70 Debra Lane,46157,8061,14,14,false,true,false,true,‫test‫
null,田中さんにあげて下さい,309 Mcbride Hill,85623,93354,4,2,false,false,true,true,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
 ,null,10 Forest Run Point,38238,3785,2,11,false,true,true,false,1E2
null,<img src=x onerror=alert('hi') />,544 Algoma Plaza,67535,40581,5,6,true,false,true,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,-1E02,63 Grim Street,22608,20356,6,1,false,false,false,false,nil
울란바토르,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },65 Amoth Hill,32651,3183,5,14,true,false,true,false,() { 0; }; touch /tmp/blns.shellshock1.fail;
1.00,`⁄€‹›ﬁﬂ‡°·‚—±,2646 Meadow Valley Parkway,3613,11113,12,14,true,false,false,false,😍
パーティーへ行かないか,␡,66 Mockingbird Avenue,56889,93575,6,3,false,false,false,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
NIL,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,489 Hudson Court,40597,98076,19,11,true,true,false,false,Œ„´‰ˇÁ¨ˆØ∏”’
​,-1E2,59838 Monica Pass,72613,44553,5,18,true,true,true,true,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",test⁠test‫,7 Buell Junction,39942,66361,13,8,false,false,false,true,<img src=x onerror=alert('hi') />
␢,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",6 Ilene Road,3730,32566,1,12,false,false,false,false,""""""
() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },和製漢語,1 Norway Maple Lane,2331,80027,20,1,false,true,false,true,1E2
',✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,8 Darwin Point,10707,4875,19,14,true,false,true,false,1/0
'',",./;'[]\-=",173 Talisman Drive,60193,83113,18,15,true,true,true,true,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’"
-1.00,1.00,7 Armistice Street,78977,64101,0,17,false,true,true,false,""""""
'',‫test‫,12695 Orin Center,65057,61509,8,2,true,false,false,false,הָיְתָהtestالصفحات التّحول
ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",8935 Almo Point,9366,62564,8,20,false,false,false,false,0/0
ÅÍÎÏ˝ÓÔÒÚÆ☃,｀ｨ(´∀｀∩,60397 Merry Avenue,99939,2290,19,9,false,false,true,false,パーティーへ行かないか
Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,535 Birchwood Lane,6222,18633,8,1,true,false,true,false,１２３
1;DROP TABLE users,test,5184 Sommers Crossing,75927,44333,16,17,true,true,true,true,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
田中さんにあげて下さい,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,9 Mayfield Circle,21131,60590,10,11,true,false,false,false,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ
1;DROP TABLE users,1/0,5016 Autumn Leaf Court,45580,68464,8,6,false,false,true,false,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,test⁠test‫,67401 Talmadge Point,63153,78646,20,13,true,false,false,true,​
-1.00,和製漢語,73288 Beilfuss Lane,36610,91573,4,5,true,false,false,false,<svg><script>0<1>alert('XSS')</script>
null,​,5019 Mariners Cove Place,38288,24240,8,13,true,false,true,false,-1
1/0,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,8571 Clarendon Junction,90475,31050,19,15,false,false,false,false,!@#$%^&*()
1E2,١٢٣,7557 Straubel Junction,95576,24103,16,6,true,false,false,true,1E02
$1.00,<img src=x onerror=alert('hi') />,2 Independence Road,47389,27882,10,17,false,false,false,false,/dev/null; touch /tmp/blns.fail ; echo
1/0,␢,4 Jenna Road,60103,23640,9,10,false,true,true,false,-$1.00
田中さんにあげて下さい,<script>alert('hi')</script>,99 Corry Circle,69648,93024,14,14,false,false,false,true,NIL
<svg><script>0<1>alert('XSS')</script>,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,90 Darwin Way,78888,65352,13,6,false,true,false,true,١٢٣
𠜎𠜱𠝹𠱓𠱸𠲖𠳏,和製漢語,2007 Meadow Vale Lane,73502,58289,6,14,false,false,true,false,¸˛Ç◊ı˜Â¯˘¿
̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,0.00,4 Shelley Circle,14129,66572,8,2,false,true,true,true,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
⁦test⁧,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,4150 Burning Wood Plaza,11424,8630,5,11,true,true,false,false,␡
🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,NIL,19693 Golden Leaf Circle,45557,2823,13,0,true,false,false,true,⁰⁴⁵₀₁₂
👩🏽,・(￣∀￣)・:*:,40 Algoma Lane,5348,22808,12,16,false,true,false,false,-1E+02
١٢٣,1/2,9042 Buhler Lane,18338,85714,17,10,true,true,true,true,-1E02
!@#$%^&*(),1;DROP TABLE users,415 Drewry Junction,96850,37785,1,18,true,false,true,true,和製漢語
-1E+02,1;DROP TABLE users,134 Dunning Terrace,63570,46352,18,14,true,true,false,true,<script>alert('hi')</script>
NIL,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,698 Crowley Plaza,85599,10169,6,14,false,false,true,false,NIL
$1.00,-1E+02,08962 Northport Trail,59772,57889,5,7,true,false,true,true,사회과학원 어학연구소
‫test‫,␣,1627 Hooker Way,82775,82263,9,0,false,true,true,true,test
"<>?:""{}|_+",../../../../../../../../../../../etc/passwd%00,32 Prentice Center,67141,32766,8,5,false,false,false,false,'
/dev/null; touch /tmp/blns.fail ; echo,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,16 Ludington Hill,24334,85303,14,0,false,false,true,true,部落格
(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,-$1.00,91 Clarendon Parkway,9131,82059,10,12,true,true,true,false,''
-1E2,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,6180 Randy Drive,17585,95704,1,15,true,true,true,false,",./;'[]\-="
﻿,1;DROP TABLE users,413 Harper Road,32328,69891,2,0,true,true,true,true,(╯°□°）╯︵ ┻━┻)  
-1E02,`⁄€‹›ﬁﬂ‡°·‚—±,8933 Kinsman Crossing,35946,70228,16,7,true,false,true,true,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,1'; DROP TABLE users--,1319 Shelley Avenue,65228,75600,5,12,false,false,true,false,",./;'[]\-="
😍,​,2 Farmco Street,15347,38271,8,5,true,false,true,false,(｡◕ ∀ ◕｡)
␡,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,66422 Jay Crossing,31632,54573,6,2,true,true,true,true,1'; DROP TABLE users--
nil,␢,9310 Brickson Park Lane,56983,48386,13,13,true,true,false,true,🐵 🙈 🙉 🙊
1.00,",./;'[]\-=",85 Katie Point,20577,94937,16,7,true,true,false,false,　
"""",１２３,426 Nelson Plaza,46928,15851,1,4,true,true,true,true,<script>alert('hi')</script>
"__ﾛ(,_,*)",`⁄€‹›ﬁﬂ‡°·‚—±,391 Hanover Point,81544,77821,10,0,true,false,true,false,""""""
⁰⁴⁵₀₁₂,Ω≈ç√∫˜µ≤≥÷,8816 Saint Paul Pass,25050,52652,20,0,false,false,false,true,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
-1E+02,田中さんにあげて下さい,5741 Rieder Point,59454,65262,15,12,true,true,true,false,null
‫test‫,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",58 Anniversary Terrace,92580,98148,9,14,true,true,true,false,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
‫test‫,(╯°□°）╯︵ ┻━┻)  ,5 Haas Pass,94533,53416,12,14,false,true,false,false,１２３
Œ„´‰ˇÁ¨ˆØ∏”’,test⁠test‫,18385 Summer Ridge Avenue,50607,57025,14,14,false,false,false,false,Ω≈ç√∫˜µ≤≥÷
사회과학원 어학연구소,nil,7476 David Parkway,62407,21306,9,4,false,false,true,true,הָיְתָהtestالصفحات التّحول
<script>alert('hi')</script>,‪‪test‪,3 Buena Vista Terrace,85862,72385,13,11,false,false,false,true,₀₁₂
nil,1E2,4 Buhler Drive,4225,31454,20,9,true,false,false,false,パーティーへ行かないか
(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,₀₁₂,9290 Veith Point,45600,25549,3,13,false,true,true,true,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
",./;'[]\-=",␣,0202 Scoville Alley,90769,96330,13,0,true,false,false,true,-1.00
-1E02,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,73 Grayhawk Drive,14998,77865,8,5,false,true,false,true,/dev/null; touch /tmp/blns.fail ; echo
❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,0/0,56455 Dwight Road,83517,83937,6,18,false,false,true,false,<script>alert('hi')</script>
test⁠test‫,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,86105 Scott Street,22897,20091,6,8,false,true,false,false,和製漢語
ÅÍÎÏ˝ÓÔÒÚÆ☃,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,14 Maple Wood Way,74896,55337,11,4,false,false,false,true,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
᠎,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,4226 Butternut Parkway,74514,98571,10,13,false,true,false,false,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
